first	second	opt	dist	bytes
11110011100000111100100011010100100	11001111010011010001011110010001000	20	20	986062776
11110101010010100011101000110100100	11100111101000111000010100110101000	14	14	281602368
11011100010011111100001001101000100	11110111001010001101000111010001000	16	16	754618600
11100100111100110001011101010010000	11110100010100111100001011011001000	18	19	867544464
11111001010000110100111100100010100	11011000111101100011001100100101000	16	17	559981440
11110001111100001100100110011001000	11011100001111100011100010010010100	16	16	766618952
11111000001110100011010010101110000	11111100100001101100010100101110000	12	12	120734912
11101011000111011010000100111010000	11100111100100010100110100111010000	10	10	30948880
11100100111011000110001101110000100	11100011101100100101010100111001000	16	16	617100400
11101011101001001000110010111010000	11110100011001010010111010100101000	16	17	442469248
11111010110000011001001101110000100	11011001111100100010001110100011000	15	15	388617688
11111100010110001011000100110100100	11111110001001001011010010010011000	10	10	31093808
11111001001110100010001100101011000	11011101001010010111000100111000100	12	12	108165568
11001110010101100011101110001000100	11011001100011100101001110001110000	19	19	1018370792
11101100101001011100100100111000100	11001111001110100100100111000011000	16	16	705325688
11011010001100110011100011011000100	11101110001001101001100100101100100	13	13	225467544
11110010011101001100111000010101000	11101100011100011011010001100100100	14	14	383335800
10111001101101000100101110001101000	11110101000100111010100110001110000	14	14	233618072
11010100110111101100000101001100100	11100110110100011100001101001010100	15	15	464513920
11001111001000111100010100110100100	11010110010011111000101001010100100	12	12	144915720
11101010011100010101001111100001000	11101010010101001110001110011001000	8	8	8692896
11111011000111001001001100100100100	11100011101100011110010001100110000	17	18	864094384
11110001010011001111001100010011000	11111010001001100111010001100011000	9	9	16791848
11110101001100101001100111000100100	11110110000111000011010100101011000	13	13	214949944
11110001001100111100101100010011000	11011000111011011100101010000101000	17	18	776039960
11110111001000011000110011101010000	11011001011001010011110110001010000	13	13	181419120
11001110011001100011010011110010000	11101100010110001100101110001101000	17	17	799175648
10111010100101001011011010001100100	11101100001011010010111011000100100	11	11	51731224
11100011110100100011100101100010100	11111101001001010011000110010011000	13	13	200419280
11010011111100100100100011100010100	10101111001100001110100011010100100	14	14	323794528
11110100110001110100010011100010100	11011100100110100100111001001010100	11	11	74705984
11100011101100101001110001001010100	11100110101000111111000001010011000	14	14	420241328
11100101100111001000111100110000100	11100101110001001011100110010101000	18	18	987048976
11011000111100010110011001001101000	11111000100101101100100101100011000	18	18	942747296
11010100111001101000111001010011000	11111001010011110000110100001110000	19	19	1015719216
11100111111100010100100010001011000	11101000111101001100011001101000100	21	22	1054169832
11011101110000011100101000101100100	11011110101100100100001011010010100	15	15	340115832
10111110001100111000100011001011000	11010110100101001110011010001011000	17	17	738174896
11111001001010011011100100001101000	11011110001010011000110101100110000	15	15	448258152
11110101000111010010100100111010000	11110001110010110001110010011000100	13	13	224673688
11001111110010100011111000001000100	11001100110101001110010111000010100	10	10	37709232
11101001110100100011011100001010100	11110010100101111100100101000010100	15	15	445088896
11110001110100111100001001100010100	11101001001111010000101110010011000	16	16	628230040
11111100101001000111000110001010100	11011000110100111000111000110101000	18	18	838715096
11110010101001110001010011010100100	11001101110100100110100010101101000	11	11	64693576
11011010100111000011100011100110000	11011111000110100100101000110010100	15	15	414233720
11101001110101010010001111100000100	11101001101001101010001110001100100	7	7	2947872
11100011101001100110001111001001000	10111010010100111000110011001100100	21	21	1051630016
11110011110000011110010100001101000	11101100011011000111000011010010100	18	18	924578024
11001111100011000110011110001000100	11100110010100101101001101001010100	14	14	391897672
10111001110001001110101001100011000	11111110010010000110110100100011000	11	11	52546584
11111010011000101010011001110001000	11101101001001001110001100110010100	16	16	620113768
10110111010100001100111001110001000	11101001110011001000111000110010100	18	18	756117104
10111111000001011011100100100010100	11011000111110001001100011100101000	16	16	568952856
11101110010011011001000110100110000	11110100110010100111000101001011000	11	11	68730552
11101111001100001010010011110010000	11110110010111001011000110100010000	14	14	335702256
11111001000011110010001111001000100	11001111100001100110101100001101000	16	16	617948352
11111010001100001110100111000011000	11110011001011000101001100111000100	12	12	108064112
11110001010011100110100100101101000	11100100111111001000100110001100100	11	11	73625224
11001110101100100011010100110100100	11001011111100010001101000110010100	9	9	16485320
11101001110000111100011011000011000	11110010100111100011100011100001000	13	13	212660448
11111001000111100101001001001011000	11100011110100010111000100110010100	17	17	726419312
11001110100110100011100110001011000	11111000100110011001011110001000100	17	17	776410344
11101100011110110001001010100010100	11100011110010011110000111000100100	17	17	711571128
11110111001000010100111000101011000	11111111000011100100001001001100100	16	17	581702008
11111010010110001001101010001101000	11001110100100111001001100110110000	14	14	240983144
11111001110000011000110100110011000	11101100100101110100011001100110000	16	16	570647032
11111001000110001110100011010101000	11100101101001011110000111000101000	16	18	624774872
11101100100100111100111000100110000	11110011010001110000101100110110000	17	17	830262560
11100011010110100011011001100011000	11110001110001010011011100010010100	8	8	6096528
11011000111010011101000100101110000	11111010011000010101001011010010100	16	16	601725376
11101110000101100110010011001110000	11100111001010011110000100101110000	16	16	651408552
11011101111000001101001000110100100	11111011101000010001101001011001000	17	17	682336256
11011000111111001010001100100110000	11110000111100010011101100100010100	9	9	13726792
11101100011111001001001001010010100	11100111110001110001110100000110000	19	19	1032869368
11110100110101001010011010010100100	11101010101001100110110001001011000	19	19	1037990336
11111010011100000110101110000110000	11101001101101001010010011001010100	15	15	475895720
11101001001011011001100101001011000	11001110011100011010110000110011000	16	16	534841696
11011101100011100001010011100010100	11111001001110100001100110001100100	14	14	317939264
11110111011000010110001001011000100	11011001100100111100110010010010100	16	16	535260976
11101100010011101101100010011000100	11101101000110101001001111001001000	15	15	463532976
11011110011001001011000011101000100	11110100110100101001100011011100000	13	13	228146328
11111000110001111001001001010100100	11111001001011001001101100011000100	14	14	451745248
11110010101100011100010101100011000	11001011001101001101001110010011000	15	15	462631984
10111100001101111001100010011000100	11110010100111010101001001001100100	16	16	538958384
11111001001000111100100110100101000	10111001101100010011110100100010100	16	16	571946800
11100111010001001110100110100011000	11010011111001100100001100111000100	17	17	797763344
11111010001110010101001110000100100	11110011000110010100110011010100100	12	12	159119056
11110010011110110000010011100100100	11100110001011010100110110001101000	16	16	618863456
11100111110000011100011101000011000	11111000100111000011100100111000100	16	16	701435800
11110001110110000110010011110010000	10111100100111010001110010010010100	21	21	1054354568
11110111000011010001100011001011000	11100111100011010011011000010010100	14	14	282056920
11110110001101001010100110001100100	11111011001000101100101010010100100	13	13	272885096
11100100111100101001110001001011000	11001111011001001001001110001100100	14	14	332550376
11011001001111011011001000011001000	11110011101000001110011001001110000	21	21	1045694744
11111000100110011010010101001101000	11110100110110010010110100010010100	19	19	1032409064
11100111001100100101100011100010100	11111110000010011101000101010011000	17	17	849624504
11011110001101001110000100110100100	11101000111101000110010010110100100	11	11	69465224
11100111001001001100111001001100100	11110010101001111010010000111001000	17	17	817639624
11001111010000111110000010101101000	11100110010011101000110100101010100	12	12	119502936
11110001001101011001001101001100100	11011101100010011100110001100011000	15	15	493028272
11110001110001010011001111000101000	11101100101001110011100110001100000	19	19	995016128
11101010100101100101010010110011000	11110011100010001110100111010001000	17	17	822775784
10111111000100100011100101001011000	11011111000100001111100001101001000	12	12	110792544
11110100101001101010010011001101000	11100101110110001010001100101011000	12	12	118050592
